url,page_type,template_id,source_of_inventory,environment,actual_http_status,final_url,canonical_raw,canonical_rendered,meta_robots,x_robots_tag,in_sitemap,core_content_raw_html,core_content_rendered,core_content_no_js,contextual_internal_links,page_task,content_issues,resource_issues,issue_ids,index_status,index_evidence_date,last_crawl,verdict,action,evidence_path
"/chords/b-major","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/b-major","https://pianogrid.com/chords/b-major","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","no change from this audit","checks/indexing-quality-v2/technical-summary.json"
"/chords/b-minor","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/b-minor","https://pianogrid.com/chords/b-minor","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/b-sus2","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/b-sus2","https://pianogrid.com/chords/b-sus2","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/b-sus4","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/b-sus4","https://pianogrid.com/chords/b-sus4","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/by-key","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/by-key","https://pianogrid.com/chords/by-key","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","SEE_BROWSER_EVIDENCE","SEE_BROWSER_EVIDENCE","original seven-page repair","confirmed issue addressed locally; see issue IDs","NOT_VERIFIED","F01|F02|N03","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","ENHANCE_SPECIFIC","local fix; pending manual acceptance and release","checks/indexing-quality-v2/browser-evidence.json"
"/chords/c-7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-7","https://pianogrid.com/chords/c-7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/c-add9","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-add9","https://pianogrid.com/chords/c-add9","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/browser-evidence.json"
"/chords/c-augmented","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-augmented","https://pianogrid.com/chords/c-augmented","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F07|F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/c-diminished","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-diminished","https://pianogrid.com/chords/c-diminished","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","SEE_BROWSER_EVIDENCE","NOT_VERIFIED","original seven-page repair","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F07|F06|F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","ENHANCE_SPECIFIC","local fix; pending manual acceptance and release","checks/indexing-quality-v2/browser-evidence.json"
"/chords/c-flat-major","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-flat-major","https://pianogrid.com/chords/c-flat-major","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","no change from this audit","checks/indexing-quality-v2/technical-summary.json"
"/chords/c-m7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-m7","https://pianogrid.com/chords/c-m7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/c-m7-flat5","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-m7-flat5","https://pianogrid.com/chords/c-m7-flat5","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/c-madd9","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-madd9","https://pianogrid.com/chords/c-madd9","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/c-maj7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-maj7","https://pianogrid.com/chords/c-maj7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F07|F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/browser-evidence.json"
"/chords/c-major","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-major","https://pianogrid.com/chords/c-major","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","no change from this audit","checks/indexing-quality-v2/browser-evidence.json"
"/chords/c-minor","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-minor","https://pianogrid.com/chords/c-minor","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","no change from this audit","checks/indexing-quality-v2/technical-summary.json"
"/chords/c-sharp-minor","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-sharp-minor","https://pianogrid.com/chords/c-sharp-minor","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","SEE_BROWSER_EVIDENCE","NOT_VERIFIED","original seven-page repair","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F06","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","ENHANCE_SPECIFIC","local fix; pending manual acceptance and release","checks/indexing-quality-v2/browser-evidence.json"
"/chords/c-sus2","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-sus2","https://pianogrid.com/chords/c-sus2","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","N02|F07|F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/browser-evidence.json"
"/chords/c-sus4","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/c-sus4","https://pianogrid.com/chords/c-sus4","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-7","https://pianogrid.com/chords/d-7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-add9","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-add9","https://pianogrid.com/chords/d-add9","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-augmented","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-augmented","https://pianogrid.com/chords/d-augmented","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-diminished","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-diminished","https://pianogrid.com/chords/d-diminished","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F07|F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-7","https://pianogrid.com/chords/d-flat-7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-add9","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-add9","https://pianogrid.com/chords/d-flat-add9","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-augmented","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-augmented","https://pianogrid.com/chords/d-flat-augmented","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-diminished","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-diminished","https://pianogrid.com/chords/d-flat-diminished","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F07|F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/browser-evidence.json"
"/chords/d-flat-m7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-m7","https://pianogrid.com/chords/d-flat-m7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-m7-flat5","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-m7-flat5","https://pianogrid.com/chords/d-flat-m7-flat5","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-madd9","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-madd9","https://pianogrid.com/chords/d-flat-madd9","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-maj7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-maj7","https://pianogrid.com/chords/d-flat-maj7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-major","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-major","https://pianogrid.com/chords/d-flat-major","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-sus2","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-sus2","https://pianogrid.com/chords/d-flat-sus2","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-flat-sus4","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-flat-sus4","https://pianogrid.com/chords/d-flat-sus4","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-m7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-m7","https://pianogrid.com/chords/d-m7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-m7-flat5","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-m7-flat5","https://pianogrid.com/chords/d-m7-flat5","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-madd9","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-madd9","https://pianogrid.com/chords/d-madd9","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-maj7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-maj7","https://pianogrid.com/chords/d-maj7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-major","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-major","https://pianogrid.com/chords/d-major","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-minor","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-minor","https://pianogrid.com/chords/d-minor","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-sus2","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-sus2","https://pianogrid.com/chords/d-sus2","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/d-sus4","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/d-sus4","https://pianogrid.com/chords/d-sus4","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/diminished","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/diminished","https://pianogrid.com/chords/diminished","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","SEE_BROWSER_EVIDENCE","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","NOT_VERIFIED","V02","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/browser-evidence.json"
"/chords/e-7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/e-7","https://pianogrid.com/chords/e-7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/e-add9","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/e-add9","https://pianogrid.com/chords/e-add9","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/e-augmented","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/e-augmented","https://pianogrid.com/chords/e-augmented","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/e-diminished","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/e-diminished","https://pianogrid.com/chords/e-diminished","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/e-flat-7","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/e-flat-7","https://pianogrid.com/chords/e-flat-7","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/e-flat-add9","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/e-flat-add9","https://pianogrid.com/chords/e-flat-add9","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
"/chords/e-flat-augmented","chord","chord route","current local sitemap.xml","LOCAL_BUILD","200","http://127.0.0.1:3047/chords/e-flat-augmented","https://pianogrid.com/chords/e-flat-augmented","NOT_VERIFIED","index, follow","NONE","YES","PRESENT","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","shared-defect regression","confirmed issue addressed locally; see issue IDs","chord PDF regenerated and scanned","F04|F07","NOT_VERIFIED","NOT_VERIFIED","NOT_VERIFIED","FIX_SHARED","local fix; pending manual acceptance and release","checks/indexing-quality-v2/technical-summary.json"
